# META firmware=d8a4e75;board=ESP32-DevKitC-32E;fr_tl_07=disabled
t_ms,decel_ms2,brake_light_pct,fsm_state,imu_health
10510,4.204,20,1,2
10520,4.208,20,1,2
10530,4.212,20,1,2
10540,4.216,20,1,2
10550,4.220,20,1,2
10560,4.224,20,1,2
10570,4.228,20,1,2
10580,4.232,20,1,2
10590,4.236,20,1,2
10600,4.240,20,1,2
10610,4.244,20,1,2
10620,4.248,20,1,2
10630,4.252,20,1,2
10640,4.256,20,1,2
10650,4.260,20,1,2
10660,4.264,20,1,2
10670,4.268,20,1,2
10680,4.272,20,1,2
10690,4.276,20,1,2
10700,4.280,20,1,2
10710,4.284,20,1,2
10720,4.288,20,1,2
10730,4.292,20,1,2
10740,4.296,20,1,2
10750,4.300,20,1,2
10760,4.304,20,1,2
10770,4.308,20,1,2
10780,4.312,20,1,2
10790,4.316,20,1,2
10800,4.320,20,1,2
10810,4.324,20,1,2
10820,4.328,20,1,2
10830,4.332,20,1,2
10840,4.336,20,1,2
10850,4.340,20,1,2
10860,4.344,20,1,2
10870,4.348,20,1,2
10880,4.352,20,1,2
10890,4.356,20,1,2
10900,4.360,20,1,2
10910,4.364,20,1,2
10920,4.368,20,1,2
10930,4.372,20,1,2
10940,4.376,20,1,2
10950,4.380,20,1,2
10960,4.384,20,1,2
10970,4.388,20,1,2
10980,4.392,20,1,2
10990,4.396,20,1,2
11000,4.400,20,1,2
11010,4.404,20,1,2
11020,4.408,20,1,2
11030,4.412,20,1,2
11040,4.416,20,1,2
11050,4.420,20,1,2
11060,4.424,20,1,2
11070,4.428,20,1,2
11080,4.432,20,1,2
11090,4.436,20,1,2
11100,4.440,20,1,2
11110,4.444,20,1,2
11120,4.448,20,1,2
11130,4.452,20,1,2
11140,4.456,20,1,2
11150,4.460,20,1,2
11160,4.464,20,1,2
11170,4.468,20,1,2
11180,4.472,20,1,2
11190,4.476,20,1,2
11200,4.480,20,1,2
11210,4.484,20,1,2
11220,4.488,20,1,2
11230,4.492,20,1,2
11240,4.496,20,1,2
11250,4.500,20,1,2
11260,4.504,20,1,2
11270,4.508,20,1,2
11280,4.512,20,1,2
11290,4.516,20,1,2
11300,4.520,20,1,2
11310,4.524,20,1,2
11320,4.528,20,1,2
11330,4.532,20,1,2
11340,4.536,20,1,2
11350,4.540,20,1,2
11360,4.544,20,1,2
11370,4.548,20,1,2
11380,4.552,20,1,2
11390,4.556,20,1,2
11400,4.560,20,1,2
11410,4.564,20,1,2
11420,4.568,20,1,2
11430,4.572,20,1,2
11440,4.576,20,1,2
11450,4.580,20,1,2
11460,4.584,20,1,2
11470,4.588,20,1,2
11480,4.592,20,1,2
11490,4.596,20,1,2
11500,4.600,20,1,2
11510,4.604,20,1,2
11520,4.608,20,1,2
11530,4.612,20,1,2
11540,4.616,20,1,2
11550,4.620,20,1,2
11560,4.624,20,1,2
11570,4.628,20,1,2
11580,4.632,20,1,2
11590,4.636,20,1,2
11600,4.640,20,1,2
11610,4.644,20,1,2
11620,4.648,20,1,2
11630,4.652,20,1,2
11640,4.656,20,1,2
11650,4.660,20,1,2
11660,4.664,20,1,2
11670,4.668,20,1,2
11680,4.672,20,1,2
11690,4.676,20,1,2
11700,4.680,20,1,2
11710,4.684,20,1,2
11720,4.688,20,1,2
11730,4.692,20,1,2
11740,4.696,20,1,2
11750,4.700,20,1,2
11760,4.704,20,1,2
11770,4.708,20,1,2
11780,4.712,20,1,2
11790,4.716,20,1,2
11800,4.720,20,1,2
11810,4.724,20,1,2
11820,4.728,20,1,2
11830,4.732,20,1,2
11840,4.736,20,1,2
11850,4.740,20,1,2
11860,4.744,20,1,2
11870,4.748,20,1,2
11880,4.752,20,1,2
11890,4.756,20,1,2
11900,4.760,20,1,2
11910,4.764,20,1,2
11920,4.768,20,1,2
11930,4.772,20,1,2
11940,4.776,20,1,2
11950,4.780,20,1,2
11960,4.784,20,1,2
11970,4.788,20,1,2
11980,4.792,20,1,2
11990,4.796,20,1,2
12000,4.800,20,1,2
12010,4.804,20,1,2
12020,4.808,20,1,2
12030,4.812,20,1,2
12040,4.816,20,1,2
12050,4.820,20,1,2
12060,4.824,20,1,2
12070,4.828,20,1,2
12080,4.832,20,1,2
12090,4.836,20,1,2
12100,4.840,20,1,2
12110,4.844,20,1,2
12120,4.848,20,1,2
12130,4.852,20,1,2
12140,4.856,20,1,2
12150,4.860,20,1,2
12160,4.864,20,1,2
12170,4.868,20,1,2
12180,4.872,20,1,2
12190,4.876,20,1,2
12200,4.880,20,1,2
12210,4.884,20,1,2
12220,4.888,20,1,2
12230,4.892,20,1,2
12240,4.896,20,1,2
12250,4.900,20,1,2
12260,4.904,20,1,2
12270,4.908,20,1,2
12280,4.912,20,1,2
12290,4.916,20,1,2
12300,4.920,20,1,2
12310,4.924,20,1,2
12320,4.928,20,1,2
12330,4.932,20,1,2
12340,4.936,20,1,2
12350,4.940,20,1,2
12360,4.944,20,1,2
12370,4.948,20,1,2
12380,4.952,20,1,2
12390,4.956,20,1,2
12400,4.960,20,1,2
12410,4.964,20,1,2
12420,4.968,20,1,2
12430,4.972,20,1,2
12440,4.976,20,1,2
12450,4.980,20,1,2
12460,4.984,20,1,2
12470,4.988,20,1,2
12480,4.992,20,1,2
12490,4.996,20,1,2
12500,5.000,20,1,2
12510,5.004,20,1,2
12520,5.008,20,1,2
12530,5.012,20,1,2
12540,5.016,20,1,2
12550,5.020,20,1,2
12560,5.024,20,1,2
12570,5.028,20,1,2
12580,5.032,20,1,2
12590,5.036,20,1,2
12600,5.040,20,1,2
12610,5.044,20,1,2
12620,5.048,20,1,2
12630,5.052,20,1,2
12640,5.056,20,1,2
12650,5.060,20,1,2
12660,5.064,20,1,2
12670,5.068,20,1,2
12680,5.072,20,1,2
12690,5.076,20,1,2
12700,5.080,20,1,2
12710,5.084,20,1,2
12720,5.088,20,1,2
12730,5.092,20,1,2
12740,5.096,20,1,2
12750,5.100,20,1,2
12760,5.104,20,1,2
12770,5.108,20,1,2
12780,5.112,20,1,2
12790,5.116,20,1,2
12800,5.120,20,1,2
12810,5.124,20,1,2
12820,5.128,20,1,2
12830,5.132,20,1,2
12840,5.136,20,1,2
12850,5.140,20,1,2
12860,5.144,20,1,2
12870,5.148,20,1,2
12880,5.152,20,1,2
12890,5.156,20,1,2
12900,5.160,20,1,2
12910,5.164,20,1,2
12920,5.168,20,1,2
12930,5.172,20,1,2
12940,5.176,20,1,2
12950,5.180,20,1,2
12960,5.184,20,1,2
12970,5.188,20,1,2
12980,5.192,20,1,2
12990,5.196,20,1,2
13000,5.200,20,1,2
13010,5.204,20,1,2
13020,5.208,20,1,2
13030,5.212,20,1,2
13040,5.216,20,1,2
13050,5.220,20,1,2
13060,5.224,20,1,2
13070,5.228,20,1,2
13080,5.232,20,1,2
13090,5.236,20,1,2
13100,5.240,20,1,2
13110,5.244,20,1,2
13120,5.248,20,1,2
13130,5.252,20,1,2
13140,5.256,20,1,2
13150,5.260,20,1,2
13160,5.264,20,1,2
13170,5.268,20,1,2
13180,5.272,20,1,2
13190,5.276,20,1,2
13200,5.280,20,1,2
13210,5.284,20,1,2
13220,5.288,20,1,2
13230,5.292,20,1,2
13240,5.296,20,1,2
13250,5.300,20,1,2
13260,5.304,20,1,2
13270,5.308,20,1,2
13280,5.312,20,1,2
13290,5.316,20,1,2
13300,5.320,20,1,2
13310,5.324,20,1,2
13320,5.328,20,1,2
13330,5.332,20,1,2
13340,5.336,20,1,2
13350,5.340,20,1,2
13360,5.344,20,1,2
13370,5.348,20,1,2
13380,5.352,20,1,2
13390,5.356,20,1,2
13400,5.360,20,1,2
13410,5.364,20,1,2
13420,5.368,20,1,2
13430,5.372,20,1,2
13440,5.376,20,1,2
13450,5.380,20,1,2
13460,5.384,20,1,2
13470,5.388,20,1,2
13480,5.392,20,1,2
13490,5.396,20,1,2
13500,5.400,20,1,2
13510,5.404,20,1,2
13520,5.408,20,1,2
13530,5.412,20,1,2
13540,5.416,20,1,2
13550,5.420,20,1,2
13560,5.424,20,1,2
13570,5.428,20,1,2
13580,5.432,20,1,2
13590,5.436,20,1,2
13600,5.440,20,1,2
13610,5.444,20,1,2
13620,5.448,20,1,2
13630,5.452,20,1,2
13640,5.456,20,1,2
13650,5.460,20,1,2
13660,5.464,20,1,2
13670,5.468,20,1,2
13680,5.472,20,1,2
13690,5.476,20,1,2
13700,5.480,20,1,2
13710,5.484,20,1,2
13720,5.488,20,1,2
13730,5.492,20,1,2
13740,5.496,20,1,2
13750,5.500,20,1,2
13760,5.504,20,1,2
13770,5.508,20,1,2
13780,5.512,20,1,2
13790,5.516,20,1,2
13800,5.520,20,1,2
13810,5.524,20,1,2
13820,5.528,20,1,2
13830,5.532,20,1,2
13840,5.536,20,1,2
13850,5.540,20,1,2
13860,5.544,20,1,2
13870,5.548,20,1,2
13880,5.552,20,1,2
13890,5.556,20,1,2
13900,5.560,20,1,2
13910,5.564,20,1,2
13920,5.568,20,1,2
13930,5.572,20,1,2
13940,5.576,20,1,2
13950,5.580,20,1,2
13960,5.584,20,1,2
13970,5.588,20,1,2
13980,5.592,20,1,2
13990,5.596,20,1,2
14000,5.600,20,1,2
14010,5.604,20,1,2
14020,5.608,20,1,2
14030,5.612,20,1,2
14040,5.616,20,1,2
14050,5.620,20,1,2
14060,5.624,20,1,2
14070,5.628,20,1,2
14080,5.632,20,1,2
14090,5.636,20,1,2
14100,5.640,20,1,2
14110,5.644,20,1,2
14120,5.648,20,1,2
14130,5.652,20,1,2
14140,5.656,20,1,2
14150,5.660,20,1,2
14160,5.664,20,1,2
14170,5.668,20,1,2
14180,5.672,20,1,2
14190,5.676,20,1,2
14200,5.680,20,1,2
14210,5.684,20,1,2
14220,5.688,20,1,2
14230,5.692,20,1,2
14240,5.696,20,1,2
14250,5.700,20,1,2
14260,5.704,20,1,2
14270,5.708,20,1,2
14280,5.712,20,1,2
14290,5.716,20,1,2
14300,5.720,20,1,2
14310,5.724,20,1,2
14320,5.728,20,1,2
14330,5.732,20,1,2
14340,5.736,20,1,2
14350,5.740,20,1,2
14360,5.744,20,1,2
14370,5.748,20,1,2
14380,5.752,20,1,2
14390,5.756,20,1,2
14400,5.760,20,1,2
14410,5.764,20,1,2
14420,5.768,20,1,2
14430,5.772,20,1,2
14440,5.776,20,1,2
14450,5.780,20,1,2
14460,5.784,20,1,2
14470,5.788,20,1,2
14480,5.792,20,1,2
14490,5.796,20,1,2
14500,5.800,20,1,2
14510,5.804,20,1,2
14520,5.808,20,1,2
14530,5.812,20,1,2
14540,5.816,20,1,2
14550,5.820,20,1,2
14560,5.824,20,1,2
14570,5.828,20,1,2
14580,5.832,20,1,2
14590,5.836,20,1,2
14600,5.840,20,1,2
14610,5.844,20,1,2
14620,5.848,20,1,2
14630,5.852,20,1,2
14640,5.856,20,1,2
14650,5.860,20,1,2
14660,5.864,20,1,2
14670,5.868,20,1,2
14680,5.872,20,1,2
14690,5.876,20,1,2
14700,5.880,20,1,2
14710,5.884,20,1,2
14720,5.888,20,1,2
14730,5.892,20,1,2
14740,5.896,20,1,2
14750,5.900,20,1,2
14760,5.904,20,1,2
14770,5.908,20,1,2
14780,5.912,20,1,2
14790,5.916,20,1,2
14800,5.920,20,1,2
14810,5.924,20,1,2
14820,5.928,20,1,2
14830,5.932,20,1,2
14840,5.936,20,1,2
14850,5.940,20,1,2
14860,5.944,20,1,2
14870,5.948,20,1,2
14880,5.952,20,1,2
14890,5.956,20,1,2
14900,5.960,20,1,2
14910,5.964,20,1,2
14920,5.968,20,1,2
14930,5.972,20,1,2
14940,5.976,20,1,2
14950,5.980,20,1,2
14960,5.984,20,1,2
14970,5.988,20,1,2
14980,5.992,20,1,2
14990,5.996,20,1,2
15000,6.000,20,1,2
15010,6.000,20,1,2
15020,6.000,20,1,2
15030,6.000,20,1,2
15040,6.000,20,1,2
15050,6.000,20,1,2
15060,6.000,20,1,2
15070,6.000,20,1,2
15080,6.000,20,1,2
15090,6.000,20,1,2
15100,6.000,20,1,2
15110,6.000,20,1,2
15120,6.000,20,1,2
15130,6.000,20,1,2
15140,6.000,20,1,2
15150,6.000,20,1,2
15160,6.000,20,1,2
15170,6.000,20,1,2
15180,6.000,20,1,2
15190,6.000,20,1,2
15200,6.000,20,1,2
15210,6.000,20,1,2
15220,6.000,20,1,2
15230,6.000,20,1,2
15240,6.000,20,1,2
15250,6.000,20,1,2
15260,6.000,20,1,2
15270,6.000,20,1,2
15280,6.000,20,1,2
15290,6.000,20,1,2
15300,6.000,20,1,2
15310,6.000,20,1,2
15320,6.000,20,1,2
15330,6.000,20,1,2
15340,6.000,20,1,2
15350,6.000,20,1,2
15360,6.000,20,1,2
15370,6.000,20,1,2
15380,6.000,20,1,2
15390,6.000,20,1,2
15400,6.000,20,1,2
15410,6.000,20,1,2
15420,6.000,20,1,2
15430,6.000,20,1,2
15440,6.000,20,1,2
15450,6.000,20,1,2
15460,6.000,20,1,2
15470,6.000,20,1,2
15480,6.000,20,1,2
15490,6.000,20,1,2
15500,6.000,20,1,2
15510,6.000,20,1,2
15520,6.000,20,1,2
15530,6.000,20,1,2
15540,6.000,20,1,2
15550,6.000,20,1,2
15560,6.000,20,1,2
15570,6.000,20,1,2
15580,6.000,20,1,2
15590,6.000,20,1,2
15600,6.000,20,1,2
15610,6.000,20,1,2
15620,6.000,20,1,2
15630,6.000,20,1,2
15640,6.000,20,1,2
15650,6.000,20,1,2
15660,6.000,20,1,2
15670,6.000,20,1,2
15680,6.000,20,1,2
15690,6.000,20,1,2
15700,6.000,20,1,2
15710,6.000,20,1,2
15720,6.000,20,1,2
15730,6.000,20,1,2
15740,6.000,20,1,2
15750,6.000,20,1,2
15760,6.000,20,1,2
15770,6.000,20,1,2
15780,6.000,20,1,2
15790,6.000,20,1,2
15800,6.000,20,1,2
15810,6.000,20,1,2
15820,6.000,20,1,2
15830,6.000,20,1,2
15840,6.000,20,1,2
15850,6.000,20,1,2
15860,6.000,20,1,2
15870,6.000,20,1,2
15880,6.000,20,1,2
15890,6.000,20,1,2
15900,6.000,20,1,2
15910,6.000,20,1,2
15920,6.000,20,1,2
15930,6.000,20,1,2
15940,6.000,20,1,2
15950,6.000,20,1,2
15960,6.000,20,1,2
15970,6.000,20,1,2
15980,6.000,20,1,2
15990,6.000,20,1,2
16000,6.000,20,1,2
16010,5.996,20,1,2
16020,5.992,20,1,2
16030,5.988,20,1,2
16040,5.984,20,1,2
16050,5.980,20,1,2
16060,5.976,20,1,2
16070,5.972,20,1,2
16080,5.968,20,1,2
16090,5.964,20,1,2
16100,5.960,20,1,2
16110,5.956,20,1,2
16120,5.952,20,1,2
16130,5.948,20,1,2
16140,5.944,20,1,2
16150,5.940,20,1,2
16160,5.936,20,1,2
16170,5.932,20,1,2
16180,5.928,20,1,2
16190,5.924,20,1,2
16200,5.920,20,1,2
16210,5.916,20,1,2
16220,5.912,20,1,2
16230,5.908,20,1,2
16240,5.904,20,1,2
16250,5.900,20,1,2
16260,5.896,20,1,2
16270,5.892,20,1,2
16280,5.888,20,1,2
16290,5.884,20,1,2
16300,5.880,20,1,2
16310,5.876,20,1,2
16320,5.872,20,1,2
16330,5.868,20,1,2
16340,5.864,20,1,2
16350,5.860,20,1,2
16360,5.856,20,1,2
16370,5.852,20,1,2
16380,5.848,20,1,2
16390,5.844,20,1,2
16400,5.840,20,1,2
16410,5.836,20,1,2
16420,5.832,20,1,2
16430,5.828,20,1,2
16440,5.824,20,1,2
16450,5.820,20,1,2
16460,5.816,20,1,2
16470,5.812,20,1,2
16480,5.808,20,1,2
16490,5.804,20,1,2
16500,5.800,20,1,2
16510,5.796,20,1,2
16520,5.792,20,1,2
16530,5.788,20,1,2
16540,5.784,20,1,2
16550,5.780,20,1,2
16560,5.776,20,1,2
16570,5.772,20,1,2
16580,5.768,20,1,2
16590,5.764,20,1,2
16600,5.760,20,1,2
16610,5.756,20,1,2
16620,5.752,20,1,2
16630,5.748,20,1,2
16640,5.744,20,1,2
16650,5.740,20,1,2
16660,5.736,20,1,2
16670,5.732,20,1,2
16680,5.728,20,1,2
16690,5.724,20,1,2
16700,5.720,20,1,2
16710,5.716,20,1,2
16720,5.712,20,1,2
16730,5.708,20,1,2
16740,5.704,20,1,2
16750,5.700,20,1,2
16760,5.696,20,1,2
16770,5.692,20,1,2
16780,5.688,20,1,2
16790,5.684,20,1,2
16800,5.680,20,1,2
16810,5.676,20,1,2
16820,5.672,20,1,2
16830,5.668,20,1,2
16840,5.664,20,1,2
16850,5.660,20,1,2
16860,5.656,20,1,2
16870,5.652,20,1,2
16880,5.648,20,1,2
16890,5.644,20,1,2
16900,5.640,20,1,2
16910,5.636,20,1,2
16920,5.632,20,1,2
16930,5.628,20,1,2
16940,5.624,20,1,2
16950,5.620,20,1,2
16960,5.616,20,1,2
16970,5.612,20,1,2
16980,5.608,20,1,2
16990,5.604,20,1,2
17000,5.600,20,1,2
17010,5.596,20,1,2
17020,5.592,20,1,2
17030,5.588,20,1,2
17040,5.584,20,1,2
17050,5.580,20,1,2
17060,5.576,20,1,2
17070,5.572,20,1,2
17080,5.568,20,1,2
17090,5.564,20,1,2
17100,5.560,20,1,2
17110,5.556,20,1,2
17120,5.552,20,1,2
17130,5.548,20,1,2
17140,5.544,20,1,2
17150,5.540,20,1,2
17160,5.536,20,1,2
17170,5.532,20,1,2
17180,5.528,20,1,2
17190,5.524,20,1,2
17200,5.520,20,1,2
17210,5.516,20,1,2
17220,5.512,20,1,2
17230,5.508,20,1,2
17240,5.504,20,1,2
17250,5.500,20,1,2
17260,5.496,20,1,2
17270,5.492,20,1,2
17280,5.488,20,1,2
17290,5.484,20,1,2
17300,5.480,20,1,2
17310,5.476,20,1,2
17320,5.472,20,1,2
17330,5.468,20,1,2
17340,5.464,20,1,2
17350,5.460,20,1,2
17360,5.456,20,1,2
17370,5.452,20,1,2
17380,5.448,20,1,2
17390,5.444,20,1,2
17400,5.440,20,1,2
17410,5.436,20,1,2
17420,5.432,20,1,2
17430,5.428,20,1,2
17440,5.424,20,1,2
17450,5.420,20,1,2
17460,5.416,20,1,2
17470,5.412,20,1,2
17480,5.408,20,1,2
17490,5.404,20,1,2
17500,5.400,20,1,2
17510,5.396,20,1,2
17520,5.392,20,1,2
17530,5.388,20,1,2
17540,5.384,20,1,2
17550,5.380,20,1,2
17560,5.376,20,1,2
17570,5.372,20,1,2
17580,5.368,20,1,2
17590,5.364,20,1,2
17600,5.360,20,1,2
17610,5.356,20,1,2
17620,5.352,20,1,2
17630,5.348,20,1,2
17640,5.344,20,1,2
17650,5.340,20,1,2
17660,5.336,20,1,2
17670,5.332,20,1,2
17680,5.328,20,1,2
17690,5.324,20,1,2
17700,5.320,20,1,2
17710,5.316,20,1,2
17720,5.312,20,1,2
17730,5.308,20,1,2
17740,5.304,20,1,2
17750,5.300,20,1,2
17760,5.296,20,1,2
17770,5.292,20,1,2
17780,5.288,20,1,2
17790,5.284,20,1,2
17800,5.280,20,1,2
17810,5.276,20,1,2
17820,5.272,20,1,2
17830,5.268,20,1,2
17840,5.264,20,1,2
17850,5.260,20,1,2
17860,5.256,20,1,2
17870,5.252,20,1,2
17880,5.248,20,1,2
17890,5.244,20,1,2
17900,5.240,20,1,2
17910,5.236,20,1,2
17920,5.232,20,1,2
17930,5.228,20,1,2
17940,5.224,20,1,2
17950,5.220,20,1,2
17960,5.216,20,1,2
17970,5.212,20,1,2
17980,5.208,20,1,2
17990,5.204,20,1,2
18000,5.200,20,1,2
18010,5.196,20,1,2
18020,5.192,20,1,2
18030,5.188,20,1,2
18040,5.184,20,1,2
18050,5.180,20,1,2
18060,5.176,20,1,2
18070,5.172,20,1,2
18080,5.168,20,1,2
18090,5.164,20,1,2
18100,5.160,20,1,2
18110,5.156,20,1,2
18120,5.152,20,1,2
18130,5.148,20,1,2
18140,5.144,20,1,2
18150,5.140,20,1,2
18160,5.136,20,1,2
18170,5.132,20,1,2
18180,5.128,20,1,2
18190,5.124,20,1,2
18200,5.120,20,1,2
18210,5.116,20,1,2
18220,5.112,20,1,2
18230,5.108,20,1,2
18240,5.104,20,1,2
18250,5.100,20,1,2
18260,5.096,20,1,2
18270,5.092,20,1,2
18280,5.088,20,1,2
18290,5.084,20,1,2
18300,5.080,20,1,2
18310,5.076,20,1,2
18320,5.072,20,1,2
18330,5.068,20,1,2
18340,5.064,20,1,2
18350,5.060,20,1,2
18360,5.056,20,1,2
18370,5.052,20,1,2
18380,5.048,20,1,2
18390,5.044,20,1,2
18400,5.040,20,1,2
18410,5.036,20,1,2
18420,5.032,20,1,2
18430,5.028,20,1,2
18440,5.024,20,1,2
18450,5.020,20,1,2
18460,5.016,20,1,2
18470,5.012,20,1,2
18480,5.008,20,1,2
18490,5.004,20,1,2
18500,5.000,20,1,2
18510,4.996,20,1,2
18520,4.992,20,1,2
18530,4.988,20,1,2
18540,4.984,20,1,2
18550,4.980,20,1,2
18560,4.976,20,1,2
18570,4.972,20,1,2
18580,4.968,20,1,2
18590,4.964,20,1,2
18600,4.960,20,1,2
18610,4.956,20,1,2
18620,4.952,20,1,2
18630,4.948,20,1,2
18640,4.944,20,1,2
18650,4.940,20,1,2
18660,4.936,20,1,2
18670,4.932,20,1,2
18680,4.928,20,1,2
18690,4.924,20,1,2
18700,4.920,20,1,2
18710,4.916,20,1,2
18720,4.912,20,1,2
18730,4.908,20,1,2
18740,4.904,20,1,2
18750,4.900,20,1,2
18760,4.896,20,1,2
18770,4.892,20,1,2
18780,4.888,20,1,2
18790,4.884,20,1,2
18800,4.880,20,1,2
18810,4.876,20,1,2
18820,4.872,20,1,2
18830,4.868,20,1,2
18840,4.864,20,1,2
18850,4.860,20,1,2
18860,4.856,20,1,2
18870,4.852,20,1,2
18880,4.848,20,1,2
18890,4.844,20,1,2
18900,4.840,20,1,2
18910,4.836,20,1,2
18920,4.832,20,1,2
18930,4.828,20,1,2
18940,4.824,20,1,2
18950,4.820,20,1,2
18960,4.816,20,1,2
18970,4.812,20,1,2
18980,4.808,20,1,2
18990,4.804,20,1,2
19000,4.800,20,1,2
19010,4.796,20,1,2
19020,4.792,20,1,2
19030,4.788,20,1,2
19040,4.784,20,1,2
19050,4.780,20,1,2
19060,4.776,20,1,2
19070,4.772,20,1,2
19080,4.768,20,1,2
19090,4.764,20,1,2
19100,4.760,20,1,2
19110,4.756,20,1,2
19120,4.752,20,1,2
19130,4.748,20,1,2
19140,4.744,20,1,2
19150,4.740,20,1,2
19160,4.736,20,1,2
19170,4.732,20,1,2
19180,4.728,20,1,2
19190,4.724,20,1,2
19200,4.720,20,1,2
19210,4.716,20,1,2
19220,4.712,20,1,2
19230,4.708,20,1,2
19240,4.704,20,1,2
19250,4.700,20,1,2
19260,4.696,20,1,2
19270,4.692,20,1,2
19280,4.688,20,1,2
19290,4.684,20,1,2
19300,4.680,20,1,2
19310,4.676,20,1,2
19320,4.672,20,1,2
19330,4.668,20,1,2
19340,4.664,20,1,2
19350,4.660,20,1,2
19360,4.656,20,1,2
19370,4.652,20,1,2
19380,4.648,20,1,2
19390,4.644,20,1,2
19400,4.640,20,1,2
19410,4.636,20,1,2
19420,4.632,20,1,2
19430,4.628,20,1,2
19440,4.624,20,1,2
19450,4.620,20,1,2
19460,4.616,20,1,2
19470,4.612,20,1,2
19480,4.608,20,1,2
19490,4.604,20,1,2
19500,4.600,20,1,2
19510,4.596,20,1,2
19520,4.592,20,1,2
19530,4.588,20,1,2
19540,4.584,20,1,2
19550,4.580,20,1,2
19560,4.576,20,1,2
19570,4.572,20,1,2
19580,4.568,20,1,2
19590,4.564,20,1,2
19600,4.560,20,1,2
19610,4.556,20,1,2
19620,4.552,20,1,2
19630,4.548,20,1,2
19640,4.544,20,1,2
19650,4.540,20,1,2
19660,4.536,20,1,2
19670,4.532,20,1,2
19680,4.528,20,1,2
19690,4.524,20,1,2
19700,4.520,20,1,2
19710,4.516,20,1,2
19720,4.512,20,1,2
19730,4.508,20,1,2
19740,4.504,20,1,2
19750,4.500,20,1,2
19760,4.496,20,1,2
19770,4.492,20,1,2
19780,4.488,20,1,2
19790,4.484,20,1,2
19800,4.480,20,1,2
19810,4.476,20,1,2
19820,4.472,20,1,2
19830,4.468,20,1,2
19840,4.464,20,1,2
19850,4.460,20,1,2
19860,4.456,20,1,2
19870,4.452,20,1,2
19880,4.448,20,1,2
19890,4.444,20,1,2
19900,4.440,20,1,2
19910,4.436,20,1,2
19920,4.432,20,1,2
19930,4.428,20,1,2
19940,4.424,20,1,2
19950,4.420,20,1,2
19960,4.416,20,1,2
19970,4.412,20,1,2
19980,4.408,20,1,2
19990,4.404,20,1,2
20000,4.400,20,1,2
20010,4.396,20,1,2
20020,4.392,20,1,2
20030,4.388,20,1,2
20040,4.384,20,1,2
20050,4.380,20,1,2
20060,4.376,20,1,2
20070,4.372,20,1,2
20080,4.368,20,1,2
20090,4.364,20,1,2
20100,4.360,20,1,2
20110,4.356,20,1,2
20120,4.352,20,1,2
20130,4.348,20,1,2
20140,4.344,20,1,2
20150,4.340,20,1,2
20160,4.336,20,1,2
20170,4.332,20,1,2
20180,4.328,20,1,2
20190,4.324,20,1,2
20200,4.320,20,1,2
20210,4.316,20,1,2
20220,4.312,20,1,2
20230,4.308,20,1,2
20240,4.304,20,1,2
20250,4.300,20,1,2
20260,4.296,20,1,2
20270,4.292,20,1,2
20280,4.288,20,1,2
20290,4.284,20,1,2
20300,4.280,20,1,2
20310,4.276,20,1,2
20320,4.272,20,1,2
20330,4.268,20,1,2
20340,4.264,20,1,2
20350,4.260,20,1,2
20360,4.256,20,1,2
20370,4.252,20,1,2
20380,4.248,20,1,2
20390,4.244,20,1,2
20400,4.240,20,1,2
20410,4.236,20,1,2
20420,4.232,20,1,2
20430,4.228,20,1,2
20440,4.224,20,1,2
20450,4.220,20,1,2
20460,4.216,20,1,2
20470,4.212,20,1,2
20480,4.208,20,1,2
20490,4.204,20,1,2
20500,4.200,20,1,2
20510,4.196,20,1,2
20520,4.192,20,1,2
20530,4.188,20,1,2
20540,4.184,20,1,2
20550,4.180,20,1,2
20560,4.176,20,1,2
20570,4.172,20,1,2
20580,4.168,20,1,2
20590,4.164,20,1,2
20600,4.160,20,1,2
20610,4.156,20,1,2
20620,4.152,20,1,2
20630,4.148,20,1,2
20640,4.144,20,1,2
20650,4.140,20,1,2
20660,4.136,20,1,2
20670,4.132,20,1,2
20680,4.128,20,1,2
20690,4.124,20,1,2
20700,4.120,20,1,2
20710,4.116,20,1,2
20720,4.112,20,1,2
20730,4.108,20,1,2
20740,4.104,20,1,2
20750,4.100,20,1,2
20760,4.096,20,1,2
20770,4.092,20,1,2
20780,4.088,20,1,2
20790,4.084,20,1,2
20800,4.080,20,1,2
20810,4.076,20,1,2
20820,4.072,20,1,2
20830,4.068,20,1,2
20840,4.064,20,1,2
20850,4.060,20,1,2
20860,4.056,20,1,2
20870,4.052,20,1,2
20880,4.048,20,1,2
20890,4.044,20,1,2
20900,4.040,20,1,2
20910,4.036,20,1,2
20920,4.032,20,1,2
20930,4.028,20,1,2
20940,4.024,20,1,2
20950,4.020,20,1,2
20960,4.016,20,1,2
20970,4.012,20,1,2
20980,4.008,20,1,2
20990,4.004,20,1,2
21000,4.000,20,1,2
21010,3.996,20,1,2
21020,3.992,20,1,2
21030,3.988,20,1,2
21040,3.984,20,1,2
21050,3.980,20,1,2
21060,3.976,20,1,2
21070,3.972,20,1,2
21080,3.968,20,1,2
21090,3.964,20,1,2
21100,3.960,20,1,2
21110,3.956,20,1,2
21120,3.952,20,1,2
21130,3.948,20,1,2
21140,3.944,20,1,2
21150,3.940,20,1,2
21160,3.936,20,1,2
21170,3.932,20,1,2
21180,3.928,20,1,2
21190,3.924,20,1,2
21200,3.920,20,1,2
21210,3.916,20,1,2
