sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;2
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-06T20:29:10Z
# ende_utc;2026-08-06T20:35:13Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;temperature_c;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version
13,0;22:29:23;741197;26,2;0,100;-62,2;102075;47,3;;148,4;FIX_OK;14;0,7;51,169815;6,806422;0,39;21;OK;1;RUN;0;0;2
14,0;22:29:24;742199;25,1;0,107;-62,3;102076;47,6;;148,5;FIX_OK;14;0,7;51,169750;6,806468;0,08;20;OK;1;RUN;0;0;2
15,0;22:29:25;743201;23,9;0,114;-62,8;102081;48,0;;151,2;FIX_OK;13;0,7;51,169697;6,806513;0,88;20;OK;1;RUN;0;0;2
16,0;22:29:26;744203;21,8;0,120;-62,3;102075;48,3;;153,2;FIX_OK;13;0,7;51,169643;6,806555;0,00;20;OK;1;RUN;0;0;2
17,0;22:29:27;745206;21,0;0,126;-62,4;102077;48,4;;156,0;FIX_OK;13;0,7;51,169590;6,806592;0,26;20;OK;1;RUN;0;0;2
18,0;22:29:28;746209;20,9;0,132;-62,9;102083;49,0;;158,3;FIX_OK;13;0,7;51,169537;6,806627;0,65;20;OK;1;RUN;0;0;2
19,0;22:29:29;747212;20,6;0,138;-62,3;102076;49,3;;158,3;FIX_OK;12;0,8;51,169491;6,806655;0,12;20;OK;1;RUN;0;0;2
20,0;22:29:30;748215;19,2;0,144;-62,6;102079;49,4;;157,1;FIX_OK;12;0,8;51,169449;6,806687;0,23;20;OK;1;RUN;0;0;2
21,0;22:29:31;749216;19,7;0,149;-62,8;102081;49,5;;156,1;FIX_OK;12;0,8;51,169403;6,806716;0,00;39;OK;1;RUN;0;0;2
22,1;22:29:32;750219;20,9;0,155;-62,7;102081;49,7;;157,7;FIX_OK;12;0,8;51,169357;6,806750;0,59;20;OK;1;RUN;0;0;2
23,1;22:29:33;751222;19,7;0,160;-63,0;102084;50,4;;159,3;FIX_OK;12;0,8;51,169315;6,806780;0,80;29;OK;1;RUN;0;0;2
24,1;22:29:34;752225;21,5;0,166;-63,1;102085;49,7;;160,9;FIX_OK;13;0,8;51,169285;6,806830;0,37;20;OK;1;RUN;0;0;2
25,1;22:29:35;753228;20,3;0,172;-62,5;102078;49,8;;162,1;FIX_OK;11;0,9;51,169235;6,806857;0,00;25;OK;1;RUN;0;0;2
26,1;22:29:36;754232;18,3;0,177;-63,2;102087;49,7;;166,1;FIX_OK;13;0,8;51,169197;6,806882;0,41;20;OK;1;RUN;0;0;2
27,1;22:29:37;755235;17,4;0,182;-62,7;102081;49,9;;164,7;FIX_OK;13;0,7;51,169151;6,806897;0,87;20;OK;1;RUN;0;0;2
28,1;22:29:38;756236;19,5;0,187;-63,0;102084;50,4;;167,1;FIX_OK;14;0,7;51,169106;6,806913;0,23;20;OK;1;RUN;0;0;2
29,1;22:29:39;757239;21,0;0,193;-63,2;102086;50,4;;167,2;FIX_OK;14;0,7;51,169048;6,806928;0,00;20;OK;1;RUN;0;0;2
30,1;22:29:40;758241;20,7;0,199;-62,5;102078;50,4;;166,9;FIX_OK;14;0,7;51,168995;6,806943;0,10;20;OK;1;RUN;0;0;2
31,1;22:29:41;759244;21,8;0,205;-63,0;102084;50,5;;165,5;FIX_OK;14;0,7;51,168941;6,806963;0,00;20;OK;1;RUN;0;0;2
32,1;22:29:42;760247;21,3;0,211;-62,6;102079;50,6;;165,8;FIX_OK;14;0,7;51,168884;6,806987;0,12;20;OK;1;RUN;0;0;2
33,1;22:29:43;761250;20,8;0,217;-62,2;102074;51,0;;167,2;FIX_OK;14;0,7;51,168831;6,807000;1,17;20;OK;1;RUN;0;0;2
34,1;22:29:44;762253;20,7;0,222;-62,7;102080;51,4;;162,5;FIX_OK;14;0,7;51,168785;6,807022;0,28;20;OK;1;RUN;0;0;2
35,1;22:29:45;763254;19,5;0,228;-63,0;102084;51,8;;166,0;FIX_OK;14;0,7;51,168743;6,807037;0,00;20;OK;1;RUN;0;0;2
36,1;22:29:46;764258;19,2;0,233;-63,1;102086;52,4;;167,5;FIX_OK;13;0,8;51,168697;6,807055;0,00;20;OK;1;RUN;0;0;2
37,1;22:29:47;765261;19,2;0,239;-63,3;102087;52,9;;163,1;FIX_OK;13;0,8;51,168652;6,807082;0,00;20;OK;1;RUN;0;0;2
38,1;22:29:48;766264;19,3;0,244;-62,7;102080;53,2;;162,7;FIX_OK;13;0,8;51,168610;6,807105;0,57;20;OK;1;RUN;0;0;2
39,1;22:29:49;767267;21,0;0,250;-62,5;102078;53,4;;166,9;FIX_OK;14;0,7;51,168560;6,807127;0,43;20;OK;1;RUN;0;0;2
40,0;22:29:50;768169;21,0;0,255;-63,0;102084;53,4;;166,9;FIX_OK;14;0,7;51,168560;6,807127;0,90;20;OK;1;RUN;0;0;2
41,0;22:29:51;769172;19,6;0,261;-63,5;102090;53,8;;167,7;FIX_OK;13;0,8;51,168510;6,807148;0,21;20;OK;1;RUN;0;0;2
42,0;22:29:52;770175;17,8;0,266;-62,8;102082;54,2;;172,3;FIX_OK;14;0,7;51,168468;6,807157;0,75;20;OK;1;RUN;0;0;2
43,0;22:29:53;771178;16,3;0,271;-63,1;102086;54,5;;172,2;FIX_OK;13;0,8;51,168427;6,807165;0,62;20;OK;1;RUN;0;0;2
44,0;22:29:54;772182;14,9;0,275;-62,8;102081;55,0;;173,6;FIX_OK;13;0,8;51,168392;6,807172;0,00;20;OK;1;RUN;0;0;2
45,0;22:29:55;773186;14,5;0,279;-63,1;102085;55,3;;169,9;FIX_OK;14;0,7;51,168350;6,807167;0,61;20;OK;1;RUN;0;0;2
46,0;22:29:56;774189;14,2;0,283;-62,7;102081;55,1;;153,2;FIX_OK;14;0,7;51,168308;6,807178;0,14;20;OK;1;RUN;0;0;2
47,0;22:29:57;775192;14,2;0,287;-62,4;102077;54,2;;134,5;FIX_OK;14;0,7;51,168278;6,807200;0,34;20;OK;1;RUN;0;0;2
48,0;22:29:58;776195;16,1;0,291;-62,5;102078;54,0;;116,4;FIX_OK;14;0,7;51,168255;6,807243;0,38;20;OK;1;RUN;0;0;2
49,0;22:29:59;777196;17,0;0,296;-62,9;102083;53,7;;99,8;FIX_OK;14;0,7;51,168240;6,807310;0,35;20;OK;1;RUN;0;0;2
50,0;22:30:00;778199;17,8;0,301;-62,7;102081;53,4;;88,1;FIX_OK;14;0,7;51,168236;6,807378;0,26;20;OK;1;RUN;0;0;2
51,0;22:30:01;779202;19,9;0,306;-63,6;102091;53,3;;79,8;FIX_OK;14;0,9;51,168243;6,807453;0,00;21;OK;1;RUN;0;0;2
52,0;22:30:02;780206;21,4;0,312;-63,4;102089;53,1;;76,1;FIX_OK;13;0,9;51,168255;6,807535;0,50;20;OK;1;RUN;0;0;2
53,0;22:30:03;781209;22,1;0,318;-62,6;102079;53,0;;75,7;FIX_OK;13;0,9;51,168270;6,807618;0,62;20;OK;1;RUN;0;0;2
54,0;22:30:04;782213;22,5;0,324;-62,9;102082;53,0;;80,3;FIX_OK;13;0,9;51,168285;6,807703;0,36;20;OK;1;RUN;0;0;2
55,0;22:30:05;783216;23,2;0,330;-63,0;102083;52,9;;82,4;FIX_OK;12;0,9;51,168297;6,807790;0,00;20;OK;1;RUN;0;0;2
56,1;22:30:06;784218;24,4;0,337;-63,4;102088;52,8;;82,0;FIX_OK;11;1,0;51,168308;6,807883;1,20;20;OK;1;RUN;0;0;2
57,1;22:30:07;785221;26,0;0,344;-62,8;102082;52,9;;80,8;FIX_OK;11;1,0;51,168320;6,807980;0,41;20;OK;1;RUN;0;0;2
58,1;22:30:08;786224;27,4;0,352;-63,5;102089;53,0;;80,3;FIX_OK;11;1,0;51,168335;6,808087;0,02;20;OK;1;RUN;0;0;2
59,1;22:30:09;787228;28,4;0,359;-63,3;102088;53,0;;80,6;FIX_OK;12;0,9;51,168350;6,808195;0,04;20;OK;1;RUN;0;0;2
60,1;22:30:10;788232;28,4;0,367;-63,8;102094;52,9;;80,2;FIX_OK;14;0,9;51,168362;6,808307;0,50;20;OK;1;RUN;0;0;2
61,1;22:30:11;789236;28,9;0,375;-64,3;102100;52,8;;82,2;FIX_OK;13;0,9;51,168373;6,808418;1,37;20;OK;1;RUN;0;0;2
62,1;22:30:12;790240;28,5;0,383;-63,8;102094;52,8;;79,2;FIX_OK;13;0,9;51,168388;6,808530;0,16;20;OK;1;RUN;0;0;2
63,1;22:30:13;791243;29,5;0,391;-63,5;102090;52,6;;79,9;FIX_OK;13;0,9;51,168400;6,808643;0,38;20;OK;1;RUN;0;0;2
64,1;22:30:14;792247;29,5;0,400;-64,3;102099;52,4;;81,4;FIX_OK;13;0,9;51,168415;6,808757;0,38;26;OK;1;RUN;0;0;2
65,1;22:30:15;793249;29,9;0,408;-64,4;102101;52,5;;80,6;FIX_OK;13;0,9;51,168427;6,808873;2,08;22;OK;1;RUN;0;0;2
66,1;22:30:16;794252;29,9;0,416;-64,5;102102;52,5;;79,6;FIX_OK;12;0,9;51,168442;6,808990;0,25;20;OK;1;RUN;0;0;2
67,1;22:30:17;795256;30,1;0,425;-64,9;102106;52,4;;80,1;FIX_OK;12;0,9;51,168453;6,809108;1,57;20;OK;1;RUN;0;0;2
68,1;22:30:18;796259;30,2;0,433;-65,4;102114;52,1;;80,6;FIX_OK;13;0,9;51,168468;6,809227;0,58;20;OK;1;RUN;0;0;2
69,1;22:30:19;797262;30,1;0,441;-65,4;102114;51,9;;83,3;FIX_OK;13;0,9;51,168480;6,809345;0,00;20;OK;1;RUN;0;0;2
70,1;22:30:20;798265;28,9;0,450;-65,1;102110;51,8;;85,6;FIX_OK;14;0,7;51,168491;6,809462;0,31;20;OK;1;RUN;0;0;2
71,0;22:30:21;799168;27,7;0,457;-65,8;102118;50,3;;87,5;FIX_OK;15;0,7;51,168491;6,809577;0,00;20;OK;1;RUN;0;0;2
72,0;22:30:22;800169;26,9;0,464;-65,8;102118;50,0;;89,1;FIX_OK;15;0,7;51,168488;6,809689;0,22;23;OK;1;RUN;0;0;2
73,0;22:30:23;801172;27,9;0,472;-65,3;102112;48,6;;90,0;FIX_OK;15;0,7;51,168484;6,809798;0,00;20;OK;1;RUN;0;0;2
74,0;22:30:24;802175;28,5;0,480;-64,6;102104;47,8;;89,7;FIX_OK;15;0,7;51,168480;6,809910;1,27;20;OK;1;RUN;0;0;2
75,0;22:30:25;803178;29,2;0,488;-65,7;102116;46,9;;90,6;FIX_OK;15;0,7;51,168472;6,810027;0,43;20;OK;1;RUN;0;0;2
76,0;22:30:26;804182;29,5;0,496;-65,6;102116;46,4;;91,3;FIX_OK;15;0,7;51,168465;6,810150;0,06;20;OK;1;RUN;0;0;2
77,0;22:30:27;805185;28,1;0,504;-65,7;102116;46,1;;89,4;FIX_OK;15;0,7;51,168453;6,810270;0,48;20;OK;1;RUN;0;0;2
78,0;22:30:28;806188;26,5;0,512;-65,9;102119;45,6;;89,4;FIX_OK;15;0,7;51,168449;6,810379;0,44;20;OK;1;RUN;0;0;2
79,0;22:30:29;807190;26,5;0,519;-65,7;102117;45,2;;90,3;FIX_OK;15;0,7;51,168446;6,810483;0,63;20;OK;1;RUN;0;0;2
80,0;22:30:30;808193;27,1;0,526;-64,9;102107;44,7;;89,5;FIX_OK;15;0,7;51,168442;6,810590;0,00;20;OK;1;RUN;0;0;2
81,0;22:30:31;809196;27,8;0,534;-64,9;102107;44,5;;90,4;FIX_OK;15;0,7;51,168438;6,810702;0,44;20;OK;1;RUN;0;0;2
82,0;22:30:32;810200;28,0;0,542;-65,1;102109;44,7;;91,3;FIX_OK;15;0,7;51,168434;6,810815;1,20;20;OK;1;RUN;0;0;2
83,0;22:30:33;811204;28,7;0,550;-65,1;102109;44,7;;94,0;FIX_OK;15;0,7;51,168427;6,810930;0,17;20;OK;1;RUN;0;0;2
84,0;22:30:34;812207;29,2;0,558;-65,4;102113;44,9;;94,2;FIX_OK;15;0,7;51,168423;6,811047;0,00;20;OK;1;RUN;0;0;2
85,0;22:30:35;813211;29,7;0,566;-65,1;102110;44,4;;93,3;FIX_OK;15;0,7;51,168419;6,811160;0,50;20;OK;1;RUN;0;0;2
86,0;22:30:36;814215;29,3;0,574;-65,1;102109;44,6;;91,7;FIX_OK;15;0,7;51,168415;6,811276;0,68;20;OK;1;RUN;0;0;2
87,0;22:30:37;815218;28,7;0,582;-64,9;102108;44,5;;90,5;FIX_OK;15;0,7;51,168415;6,811392;0,37;20;OK;1;RUN;0;0;2
88,1;22:30:38;816219;28,2;0,590;-64,4;102101;44,4;;89,3;FIX_OK;15;0,7;51,168415;6,811505;0,31;20;OK;1;RUN;0;0;2
89,1;22:30:39;817222;27,8;0,598;-64,9;102107;44,3;;86,3;FIX_OK;15;0,7;51,168419;6,811618;0,69;20;OK;1;RUN;0;0;2
90,1;22:30:40;818226;27,2;0,606;-64,8;102106;44,4;;82,9;FIX_OK;15;0,7;51,168427;6,811727;0,59;20;OK;1;RUN;0;0;2
91,1;22:30:41;819230;26,7;0,613;-65,2;102111;44,2;;80,2;FIX_OK;15;0,7;51,168438;6,811831;1,02;23;OK;1;RUN;0;0;2
92,1;22:30:42;820233;25,6;0,620;-64,7;102104;44,1;;80,1;FIX_OK;15;0,7;51,168449;6,811932;0,65;20;OK;1;RUN;0;0;2
93,1;22:30:43;821236;25,6;0,628;-65,2;102110;44,0;;75,9;FIX_OK;15;0,7;51,168468;6,812028;0,12;20;OK;1;RUN;0;0;2
94,1;22:30:44;822239;25,2;0,635;-64,3;102100;43,9;;70,5;FIX_OK;15;0,7;51,168488;6,812119;0,79;20;OK;1;RUN;0;0;2
95,1;22:30:45;823241;24,6;0,642;-64,3;102099;43,9;;69,2;FIX_OK;15;0,7;51,168510;6,812210;0,50;20;OK;1;RUN;0;0;2
96,1;22:30:46;824244;24,2;0,648;-64,3;102100;44,1;;67,8;FIX_OK;14;0,8;51,168533;6,812298;0,00;20;OK;1;RUN;0;0;2
97,1;22:30:47;825247;24,3;0,655;-64,5;102102;44,3;;71,4;FIX_OK;14;0,8;51,168556;6,812392;0,00;20;OK;1;RUN;0;0;2
98,1;22:30:48;826250;24,2;0,662;-64,1;102098;44,3;;74,5;FIX_OK;14;0,8;51,168571;6,812483;0,23;20;OK;1;RUN;0;0;2
99,1;22:30:49;827254;24,4;0,669;-64,1;102097;44,2;;72,0;FIX_OK;15;0,7;51,168587;6,812575;0,26;20;OK;1;RUN;0;0;2
100,1;22:30:50;828257;24,1;0,675;-63,9;102095;44,2;;72,7;FIX_OK;15;0,7;51,168606;6,812668;0,78;20;OK;1;RUN;0;0;2
101,1;22:30:51;829261;24,3;0,682;-64,6;102104;44,8;;68,7;FIX_OK;15;0,7;51,168655;6,812853;0,00;20;OK;1;RUN;0;0;2
102,1;22:30:52;830265;23,8;0,689;-64,4;102100;44,8;;67,8;FIX_OK;15;0,7;51,168678;6,812940;0,33;20;OK;1;RUN;0;0;2
103,1;22:30:53;831268;23,1;0,695;-63,5;102090;44,8;;68,6;FIX_OK;15;0,7;51,168697;6,813025;0,00;20;OK;1;RUN;0;0;2
104,0;22:30:54;832169;23,2;0,701;-64,0;102096;44,3;;68,9;FIX_OK;15;0,7;51,168709;6,813112;0,63;20;OK;1;RUN;0;0;2
105,0;22:30:55;833173;24,7;0,708;-63,1;102086;44,3;;70,8;FIX_OK;15;0,7;51,168716;6,813197;1,70;20;OK;1;RUN;0;0;2
106,0;22:30:56;834177;26,3;0,715;-63,6;102091;43,9;;76,2;FIX_OK;14;0,8;51,168736;6,813295;2,91;44;OK;1;RUN;0;0;2
107,0;22:30:57;835181;28,0;0,723;-63,0;102083;44,2;;78,2;FIX_OK;14;0,8;51,168747;6,813403;0,00;24;OK;1;RUN;0;0;2
108,0;22:30:58;836184;28,4;0,731;-63,6;102091;44,2;;73,3;FIX_OK;14;0,8;51,168770;6,813512;0,65;20;OK;1;RUN;0;0;2
109,0;22:30:59;837188;28,9;0,739;-63,7;102093;44,2;;71,3;FIX_OK;14;0,8;51,168789;6,813622;0,42;20;OK;1;RUN;0;0;2
110,0;22:31:00;838192;29,5;0,747;-63,4;102088;44,6;;70,7;FIX_OK;15;0,7;51,168812;6,813733;0,15;20;OK;1;RUN;0;0;2
111,0;22:31:01;839196;29,6;0,755;-63,8;102093;44,5;;71,6;FIX_OK;15;0,7;51,168831;6,813850;0,00;20;OK;1;RUN;0;0;2
112,0;22:31:02;840199;29,5;0,763;-63,7;102093;44,2;;72,1;FIX_OK;14;0,8;51,168850;6,813962;0,08;20;OK;1;RUN;0;0;2
113,0;22:31:03;841200;28,9;0,771;-63,5;102090;43,8;;72,4;FIX_OK;14;0,8;51,168873;6,814072;0,24;20;OK;1;RUN;0;0;2
114,0;22:31:04;842203;28,5;0,779;-63,3;102088;43,8;;71,6;FIX_OK;14;0,8;51,168900;6,814183;0,74;20;OK;1;RUN;0;0;2
115,0;22:31:05;843207;27,7;0,787;-63,4;102089;43,8;;72,1;FIX_OK;14;0,8;51,168919;6,814290;0,00;20;OK;1;RUN;0;0;2
116,0;22:31:06;844211;26,4;0,795;-62,7;102081;43,1;;71,4;FIX_OK;14;0,8;51,168941;6,814392;0,11;20;OK;1;RUN;0;0;2
117,0;22:31:07;845214;24,9;0,802;-63,1;102085;42,5;;72,1;FIX_OK;14;0,8;51,168961;6,814487;0,61;20;OK;1;RUN;0;0;2
118,0;22:31:08;846218;26,1;0,809;-62,8;102081;42,4;;70,2;FIX_OK;14;0,8;51,168980;6,814582;1,77;20;OK;1;RUN;0;0;2
119,1;22:31:09;847221;26,4;0,816;-62,8;102082;42,2;;74,9;FIX_OK;14;0,8;51,168995;6,814682;0,12;20;OK;1;RUN;0;0;2
120,1;22:31:10;848222;25,9;0,823;-63,5;102090;42,5;;78,7;FIX_OK;14;0,8;51,169006;6,814778;0,00;20;OK;1;RUN;0;0;2
121,1;22:31:11;849225;26,3;0,831;-63,5;102090;42,5;;79,1;FIX_OK;14;0,8;51,169018;6,814882;0,50;20;OK;1;RUN;0;0;2
122,1;22:31:12;850228;26,0;0,838;-63,2;102087;42,9;;79,1;FIX_OK;14;0,7;51,169033;6,814983;0,66;20;OK;1;RUN;0;0;2
123,1;22:31:13;851232;26,0;0,845;-63,7;102092;43,1;;82,3;FIX_OK;14;0,7;51,169044;6,815087;0,33;20;OK;1;RUN;0;0;2
124,1;22:31:14;852235;25,7;0,852;-63,2;102086;43,3;;86,0;FIX_OK;14;0,7;51,169052;6,815188;0,82;20;OK;1;RUN;0;0;2
125,1;22:31:15;853239;26,1;0,860;-63,4;102089;43,2;;93,7;FIX_OK;14;0,7;51,169052;6,815289;0,43;20;OK;1;RUN;0;0;2
126,1;22:31:16;854243;27,2;0,867;-63,4;102088;43,1;;97,8;FIX_OK;13;0,8;51,169044;6,815393;0,79;20;OK;1;RUN;0;0;2
127,1;22:31:17;855247;26,9;0,875;-63,4;102089;43,0;;99,0;FIX_OK;13;0,8;51,169033;6,815498;0,52;20;OK;1;RUN;0;0;2
128,1;22:31:18;856251;27,0;0,882;-63,1;102085;42,9;;97,9;FIX_OK;12;0,8;51,169022;6,815603;0,00;20;OK;1;RUN;0;0;2
129,1;22:31:19;857253;28,1;0,890;-63,5;102090;42,9;;97,1;FIX_OK;11;0,9;51,169014;6,815711;0,16;20;OK;1;RUN;0;0;2
130,1;22:31:20;858256;28,2;0,898;-63,3;102088;42,8;;100,7;FIX_OK;12;1,0;51,168999;6,815824;0,25;20;OK;1;RUN;0;0;2
131,1;22:31:21;859259;29,5;0,906;-63,5;102090;42,9;;94,7;FIX_OK;12;1,0;51,168995;6,815937;0,20;20;OK;1;RUN;0;0;2
132,1;22:31:22;860263;28,7;0,914;-63,8;102093;42,9;;88,8;FIX_OK;11;1,0;51,168995;6,816053;0,74;20;OK;1;RUN;0;0;2
133,1;22:31:23;861266;28,2;0,922;-64,4;102101;42,9;;81,6;FIX_OK;11;1,0;51,169003;6,816167;0,29;20;OK;1;RUN;0;0;2
134,0;22:31:24;862170;27,7;0,929;-63,4;102089;42,9;;74,9;FIX_OK;12;1,0;51,169022;6,816275;0,90;20;OK;1;RUN;0;0;2
135,0;22:31:25;863174;26,8;0,936;-63,4;102089;43,3;;71,1;FIX_OK;12;1,0;51,169044;6,816380;0,78;20;OK;1;RUN;0;0;2
136,0;22:31:26;864178;26,2;0,944;-64,0;102096;43,9;;68,6;FIX_OK;13;0,9;51,169067;6,816488;0,00;20;OK;1;RUN;0;0;2
137,0;22:31:27;865182;23,2;0,951;-64,5;102102;44,7;;75,2;FIX_OK;12;1,0;51,169098;6,816583;0,17;20;OK;1;RUN;0;0;2
138,0;22:31:28;866186;21,0;0,957;-63,6;102091;44,5;;83,2;FIX_OK;13;0,9;51,169113;6,816669;0,20;20;OK;1;RUN;0;0;2
139,0;22:31:29;867189;20,6;0,963;-64,4;102100;44,9;;90,9;FIX_OK;13;0,9;51,169121;6,816751;0,66;20;OK;1;RUN;0;0;2
140,0;22:31:30;868191;19,4;0,968;-64,2;102098;45,8;;98,0;FIX_OK;13;0,9;51,169121;6,816832;0,18;20;OK;1;RUN;0;0;2
141,0;22:31:31;869195;20,4;0,974;-64,0;102096;46,5;;110,9;FIX_OK;13;0,9;51,169109;6,816912;0,00;20;OK;1;RUN;0;0;2
142,0;22:31:32;870199;21,3;0,980;-63,7;102093;46,5;;123,1;FIX_OK;12;1,0;51,169083;6,816987;0,74;20;OK;1;RUN;0;0;2
143,0;22:31:33;871202;23,7;0,986;-63,9;102095;46,0;;135,3;FIX_OK;12;1,0;51,169044;6,817053;0,10;20;OK;1;RUN;0;0;2
144,0;22:31:34;872206;24,6;0,993;-64,4;102101;46,0;;141,8;FIX_OK;12;1,0;51,168995;6,817117;0,00;20;OK;1;RUN;0;0;2
145,0;22:31:35;873210;27,5;1,000;-63,9;102095;45,9;;147,2;FIX_OK;12;1,0;51,168938;6,817175;0,15;20;OK;1;RUN;0;0;2
146,0;22:31:36;874214;28,7;1,008;-63,7;102093;45,8;;150,2;FIX_OK;14;0,8;51,168877;6,817234;0,82;20;OK;1;RUN;0;0;2
147,0;22:31:37;875218;29,0;1,016;-64,0;102096;45,7;;148,9;FIX_OK;13;0,9;51,168812;6,817290;0,24;25;OK;1;RUN;0;0;2
148,1;22:31:38;876221;28,2;1,024;-63,5;102091;45,7;;148,3;FIX_OK;13;0,9;51,168747;6,817345;0,00;24;OK;1;RUN;0;0;2
149,1;22:31:39;877222;26,4;1,031;-65,1;102110;45,5;;146,6;FIX_OK;13;0,9;51,168690;6,817403;1,03;23;OK;1;RUN;0;0;2
150,1;22:31:40;878225;23,3;1,038;-64,2;102098;45,1;;137,4;FIX_OK;13;0,9;51,168640;6,817467;0,00;20;OK;1;RUN;0;0;2
151,1;22:31:41;879229;22,6;1,045;-64,7;102104;45,0;;124,8;FIX_OK;13;0,9;51,168606;6,817544;0,50;20;OK;1;RUN;0;0;2
152,1;22:31:42;880233;23,5;1,051;-64,4;102101;45,2;;108,0;FIX_OK;13;0,9;51,168583;6,817623;0,86;24;OK;1;RUN;0;0;2
153,1;22:31:43;881237;24,4;1,058;-64,0;102096;45,1;;94,3;FIX_OK;12;0,9;51,168575;6,817719;1,05;20;OK;1;RUN;0;0;2
154,1;22:31:44;882240;25,7;1,065;-64,3;102099;45,5;;79,6;FIX_OK;12;0,9;51,168591;6,817823;0,18;20;OK;1;RUN;0;0;2
155,1;22:31:45;883243;27,3;1,072;-63,6;102091;45,6;;71,6;FIX_OK;13;0,9;51,168606;6,817938;0,21;20;OK;1;RUN;0;0;2
156,1;22:31:46;884247;26,5;1,080;-63,8;102094;45,9;;68,0;FIX_OK;13;0,8;51,168636;6,818032;0,81;20;OK;1;RUN;0;0;2
157,1;22:31:47;885250;25,3;1,087;-63,6;102091;45,8;;66,1;FIX_OK;11;0,9;51,168663;6,818125;0,45;20;OK;1;RUN;0;0;2
158,1;22:31:48;886252;26,0;1,094;-63,6;102092;45,7;;66,4;FIX_OK;12;0,8;51,168682;6,818225;0,04;20;OK;1;RUN;0;0;2
159,1;22:31:49;887256;24,9;1,101;-64,1;102097;46,0;;71,5;FIX_OK;12;0,8;51,168705;6,818320;0,40;20;OK;1;RUN;0;0;2
160,1;22:31:50;888259;25,7;1,108;-63,7;102093;46,0;;70,1;FIX_OK;12;0,8;51,168732;6,818415;0,92;20;OK;1;RUN;0;0;2
161,1;22:31:51;889262;26,3;1,115;-63,8;102093;46,2;;74,6;FIX_OK;13;0,9;51,168747;6,818513;1,46;20;OK;1;RUN;0;0;2
162,1;22:31:52;890266;26,7;1,123;-64,0;102097;46,4;;75,5;FIX_OK;12;0,9;51,168762;6,818614;0,37;20;OK;1;RUN;0;0;2
163,0;22:31:53;891169;25,7;1,129;-63,7;102093;46,6;;75,0;FIX_OK;12;0,9;51,168781;6,818712;0,07;20;OK;1;RUN;0;0;2
